"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006913","GO:0006913","nucleocytoplasmic transport","10/329","302/17913",0.052985683664409,0.335615332609308,0.298374427762069,"NUP210/ECT2/IPO4/CPSF6/CPSF3/BARD1/SNRPG/NUP155/XPO5/GTSE1",10
"GO:0034644","GO:0034644","cellular response to UV","4/329","77/17913",0.0532652493662082,0.336636375994436,0.299282173047093,"PARP1/AURKB/PBK/CHEK1",4
"GO:0006757","GO:0006757","ATP generation from ADP","5/329","111/17913",0.053940248979723,0.340146492457499,0.302402796240622,"NUP210/PGM2L1/NUP155/DHTKD1/ENO1",5
"GO:0071236","GO:0071236","cellular response to antibiotic","6/329","147/17913",0.0542563934599909,0.341383148230562,0.303502228902883,"PYCR1/TIMELESS/EZH2/ECT2/TRAP1/CBX8",6
"GO:0016052","GO:0016052","carbohydrate catabolic process","7/329","185/17913",0.0550196565684688,0.34339671545554,0.305292364543714,"NUP210/FUT2/PHKA1/PGM2L1/NUP155/DHTKD1/ENO1",7
"GO:0045143","GO:0045143","homologous chromosome segregation","3/329","47/17913",0.0550391123332026,0.34339671545554,0.305292364543714,"P3H4/FANCD2/PLK1",3
"GO:0072698","GO:0072698","protein localization to microtubule cytoskeleton","3/329","47/17913",0.0550391123332026,0.34339671545554,0.305292364543714,"AURKA/STIL/TTK",3
"GO:0007018","GO:0007018","microtubule-based movement","8/329","224/17913",0.0553323924493962,0.34339671545554,0.305292364543714,"DLGAP5/KIF15/KIF4A/KIF11/KIF2C/WDR34/CENPE/RACGAP1",8
"GO:0046434","GO:0046434","organophosphate catabolic process","8/329","224/17913",0.0553323924493962,0.34339671545554,0.305292364543714,"NUP210/SMPDL3B/PGM2L1/SMUG1/NUP155/NUDT1/DHTKD1/ENO1",8
"GO:0051169","GO:0051169","nuclear transport","10/329","305/17913",0.0559023381351361,0.34339671545554,0.305292364543714,"NUP210/ECT2/IPO4/CPSF6/CPSF3/BARD1/SNRPG/NUP155/XPO5/GTSE1",10
"GO:0005980","GO:0005980","glycogen catabolic process","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"PHKA1/PGM2L1",2
"GO:0031935","GO:0031935","regulation of chromatin silencing","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"SETDB1/MORC2",2
"GO:0036507","GO:0036507","protein demannosylation","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"UGGT1/MARCH6",2
"GO:0036508","GO:0036508","protein alpha-1,2-demannosylation","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"UGGT1/MARCH6",2
"GO:0050802","GO:0050802","circadian sleep/wake cycle, sleep","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"SRD5A1/NMU",2
"GO:0070193","GO:0070193","synaptonemal complex organization","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"P3H4/PLK1",2
"GO:2000104","GO:2000104","negative regulation of DNA-dependent DNA replication","2/329","21/17913",0.0561460874426252,0.34339671545554,0.305292364543714,"BLM/DONSON",2
"GO:0021766","GO:0021766","hippocampus development","4/329","79/17913",0.0575145106057102,0.350259674866466,0.311393788966338,"EZH2/KIF14/MDK/SRD5A1",4
"GO:2001021","GO:2001021","negative regulation of response to DNA damage stimulus","4/329","79/17913",0.0575145106057102,0.350259674866466,0.311393788966338,"POLQ/AUNIP/UBQLN4/PARPBP",4
"GO:0006754","GO:0006754","ATP biosynthetic process","6/329","150/17913",0.0587153878610693,0.356808895463421,0.317216287994351,"PARP1/NUP210/PGM2L1/NUP155/DHTKD1/ENO1",6
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","7/329","188/17913",0.0589690140400916,0.357586089403029,0.317907242114914,"KIF15/KIF4A/KIF11/KIF2C/SPTBN2/CENPE/RACGAP1",7
"GO:0042866","GO:0042866","pyruvate biosynthetic process","5/329","114/17913",0.0591692557172146,0.358036943105869,0.318308067710525,"NUP210/PGM2L1/NUP155/DHTKD1/ENO1",5
"GO:0090102","GO:0090102","cochlea development","3/329","49/17913",0.0609121582615489,0.364646793365213,0.324184468747961,"MCM2/CTHRC1/CCNA2",3
"GO:0006541","GO:0006541","glutamine metabolic process","2/329","22/17913",0.0610308979050075,0.364646793365213,0.324184468747961,"PPAT/GFPT1",2
"GO:0009251","GO:0009251","glucan catabolic process","2/329","22/17913",0.0610308979050075,0.364646793365213,0.324184468747961,"PHKA1/PGM2L1",2
"GO:0018126","GO:0018126","protein hydroxylation","2/329","22/17913",0.0610308979050075,0.364646793365213,0.324184468747961,"P3H4/P4HB",2
"GO:0031639","GO:0031639","plasminogen activation","2/329","22/17913",0.0610308979050075,0.364646793365213,0.324184468747961,"F12/ENO1",2
"GO:1903429","GO:1903429","regulation of cell maturation","2/329","22/17913",0.0610308979050075,0.364646793365213,0.324184468747961,"AURKA/KIF14",2
"GO:0042176","GO:0042176","regulation of protein catabolic process","11/329","354/17913",0.0632018882235562,0.37682635242724,0.335012546646766,"AURKA/EEF1A2/RAB26/PBK/UQCC2/BARD1/LAPTM4B/PLK1/UBQLN4/BANP/MAD2L1",11
"GO:0007050","GO:0007050","cell cycle arrest","8/329","231/17913",0.0638583115222557,0.378139962549254,0.336180394567809,"AURKA/CNOT11/FOXM1/CCNB1/CDC25C/CDKN3/BARD1/GTSE1",8
"GO:0032873","GO:0032873","negative regulation of stress-activated MAPK cascade","3/329","50/17913",0.0639540513312908,0.378139962549254,0.336180394567809,"FOXM1/MARVELD3/PBK",3
"GO:0044380","GO:0044380","protein localization to cytoskeleton","3/329","50/17913",0.0639540513312908,0.378139962549254,0.336180394567809,"AURKA/STIL/TTK",3
"GO:0070303","GO:0070303","negative regulation of stress-activated protein kinase signaling cascade","3/329","50/17913",0.0639540513312908,0.378139962549254,0.336180394567809,"FOXM1/MARVELD3/PBK",3
"GO:0006733","GO:0006733","oxidoreduction coenzyme metabolic process","7/329","192/17913",0.0645004170507597,0.380579224258009,0.338348988329165,"NUP210/IDH2/PGM2L1/NUP155/DHTKD1/ENO1/NAXE",7
"GO:0043903","GO:0043903","regulation of symbiosis, encompassing mutualism through parasitism","8/329","232/17913",0.0651394854507659,0.383554237312584,0.340993884826718,"TOP2A/SRPK1/CHMP4B/PC/POLR2H/SETDB1/P4HB/MORC2",8
"GO:0006979","GO:0006979","response to oxidative stress","13/329","442/17913",0.0653697237331347,0.384114657638502,0.341492119197454,"PYCR1/PARP1/MELK/EZH2/ECT2/CCNA2/FANCD2/TRAP1/P4HB/NDUFS8/NUDT1/CBX8/MB",13
"GO:0007064","GO:0007064","mitotic sister chromatid cohesion","2/329","23/17913",0.0660547855238108,0.38417139065382,0.341542556943695,"CDC20/CDCA5",2
"GO:0007530","GO:0007530","sex determination","2/329","23/17913",0.0660547855238108,0.38417139065382,0.341542556943695,"SIX4/SRD5A1",2
"GO:0035561","GO:0035561","regulation of chromatin binding","2/329","23/17913",0.0660547855238108,0.38417139065382,0.341542556943695,"CDT1/PYGO2",2
"GO:0044247","GO:0044247","cellular polysaccharide catabolic process","2/329","23/17913",0.0660547855238108,0.38417139065382,0.341542556943695,"PHKA1/PGM2L1",2
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","2/329","23/17913",0.0660547855238108,0.38417139065382,0.341542556943695,"ASPM/FANCD2",2
"GO:0006112","GO:0006112","energy reserve metabolic process","4/329","83/17913",0.0665401887733943,0.38541811990129,0.342650945296802,"GFPT1/GYG2/PHKA1/PGM2L1",4
"GO:0006342","GO:0006342","chromatin silencing","4/329","83/17913",0.0665401887733943,0.38541811990129,0.342650945296802,"EZH2/HELLS/SETDB1/MORC2",4
"GO:0071241","GO:0071241","cellular response to inorganic substance","7/329","194/17913",0.0673803708056756,0.389491411730369,0.346272252193481,"PARP1/TIMELESS/ECT2/CCNB1/CCNA2/BLM/RASAL1",7
"GO:0048477","GO:0048477","oogenesis","4/329","84/17913",0.0689051253188136,0.397497315226584,0.353389796126381,"AURKA/ASPM/CCNB1/MDK",4
"GO:0043414","GO:0043414","macromolecule methylation","9/329","276/17913",0.0693201723513189,0.399082125844435,0.354798751305919,"PARP1/EZH2/DPY30/PYGO2/SETDB1/SETD1A/SUZ12/BUD23/TDRKH",9
"GO:0046148","GO:0046148","pigment biosynthetic process","3/329","52/17913",0.0702435521465604,0.399455950688245,0.355131095400534,"PPAT/PAICS/SLC25A39",3
"GO:0051568","GO:0051568","histone H3-K4 methylation","3/329","52/17913",0.0702435521465604,0.399455950688245,0.355131095400534,"DPY30/PYGO2/SETD1A",3
"GO:0001838","GO:0001838","embryonic epithelial tube formation","5/329","120/17913",0.0704639307708194,0.399455950688245,0.355131095400534,"STIL/SALL4/CTHRC1/SIX4/ST14",5
"GO:0051101","GO:0051101","regulation of DNA binding","5/329","120/17913",0.0704639307708194,0.399455950688245,0.355131095400534,"PARP1/HJURP/CDCA5/NEK2/CDT1",5
"GO:0002082","GO:0002082","regulation of oxidative phosphorylation","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"CCNB1/UQCC2",2
"GO:0008334","GO:0008334","histone mRNA metabolic process","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"CPSF3/SNRPG",2
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"MTA3/CCNB1",2
"GO:0014850","GO:0014850","response to muscle activity","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"MTFP1/SRD5A1",2
"GO:0021680","GO:0021680","cerebellar Purkinje cell layer development","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"KIF14/SPTBN2",2
"GO:0022410","GO:0022410","circadian sleep/wake cycle process","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"SRD5A1/NMU",2
"GO:1901032","GO:1901032","negative regulation of response to reactive oxygen species","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"PYCR1/TRAP1",2
"GO:1903206","GO:1903206","negative regulation of hydrogen peroxide-induced cell death","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"PYCR1/TRAP1",2
"GO:2001039","GO:2001039","negative regulation of cellular response to drug","2/329","24/17913",0.0712110291838748,0.399455950688245,0.355131095400534,"PYCR1/TRAP1",2
"GO:0035690","GO:0035690","cellular response to drug","11/329","362/17913",0.0715491139533819,0.400562362368933,0.356114736253675,"PYCR1/TIMELESS/EZH2/ECT2/PPAT/CCNA2/BLM/TRAP1/HCN3/CBX8/SRD5A1",11
"GO:0046031","GO:0046031","ADP metabolic process","5/329","121/17913",0.072454141157649,0.404832175741363,0.359910758061572,"NUP210/PGM2L1/NUP155/DHTKD1/ENO1",5
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","10/329","321/17913",0.0732324990042104,0.408208714678113,0.362912625900077,"PARP1/NUP210/CCNB1/UQCC2/PGM2L1/NUP155/NDUFS8/NUDT1/DHTKD1/ENO1",10
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","6/329","159/17913",0.0733703744714466,0.408208714678113,0.362912625900077,"PARP1/NUP210/PGM2L1/NUP155/DHTKD1/ENO1",6
"GO:0016233","GO:0016233","telomere capping","3/329","53/17913",0.0734890513063269,0.408208714678113,0.362912625900077,"AURKB/NEK2/NABP2",3
"GO:0001843","GO:0001843","neural tube closure","4/329","86/17913",0.0737633571508945,0.408933699292679,0.363557164002152,"STIL/SALL4/CTHRC1/ST14",4
"GO:0006405","GO:0006405","RNA export from nucleus","5/329","122/17913",0.0744749112720833,0.41207518999573,0.366350065278608,"NUP210/CPSF6/CPSF3/NUP155/XPO5",5
"GO:0006399","GO:0006399","tRNA metabolic process","6/329","160/17913",0.0751168915316317,0.412417836903399,0.366654691036333,"CSTF2/DUS1L/GTF3C2/LAGE3/EPRS/NAT10",6
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","6/329","160/17913",0.0751168915316317,0.412417836903399,0.366654691036333,"PARP1/NUP210/PGM2L1/NUP155/DHTKD1/ENO1",6
"GO:0046661","GO:0046661","male sex differentiation","6/329","160/17913",0.0751168915316317,0.412417836903399,0.366654691036333,"ASPM/SIX4/TFAP2C/SGPL1/NUDT1/SRD5A1",6
"GO:0098727","GO:0098727","maintenance of cell number","6/329","160/17913",0.0751168915316317,0.412417836903399,0.366654691036333,"ASPM/EZH2/SALL4/FANCD2/POLR2H/BCL9",6
"GO:0060606","GO:0060606","tube closure","4/329","87/17913",0.0762560501500232,0.415958689532404,0.369802639816727,"STIL/SALL4/CTHRC1/ST14",4
"GO:0000272","GO:0000272","polysaccharide catabolic process","2/329","25/17913",0.076493106408385,0.415958689532404,0.369802639816727,"PHKA1/PGM2L1",2
"GO:0001556","GO:0001556","oocyte maturation","2/329","25/17913",0.076493106408385,0.415958689532404,0.369802639816727,"AURKA/CCNB1",2
"GO:0006517","GO:0006517","protein deglycosylation","2/329","25/17913",0.076493106408385,0.415958689532404,0.369802639816727,"UGGT1/MARCH6",2
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","2/329","25/17913",0.076493106408385,0.415958689532404,0.369802639816727,"PPAT/GAD1",2
"GO:0070830","GO:0070830","bicellular tight junction assembly","3/329","54/17913",0.0768002614375977,0.416507572981258,0.370290617477601,"ECT2/MARVELD3/CLDN3",3
"GO:0006986","GO:0006986","response to unfolded protein","6/329","161/17913",0.0768869464891562,0.416507572981258,0.370290617477601,"GFPT1/KDELR3/HDGF/HYOU1/SRPRB/CREB3L4",6
"GO:0051098","GO:0051098","regulation of binding","11/329","368/17913",0.078252384394384,0.423098443379521,0.376150144717451,"PARP1/AURKA/HJURP/CDCA5/AURKB/NEK2/CDT1/CTHRC1/PYGO2/PLK1/NVL",11
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","5/329","124/17913",0.0786076906190847,0.424213040077186,0.377141062353024,"ECT2/ARHGEF16/ARHGEF39/ARHGEF19/NGEF",5
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress","4/329","88/17913",0.0787906985471375,0.42439535353799,0.377303145754036,"PYCR1/PARP1/TRAP1/P4HB",4
"GO:0009435","GO:0009435","NAD biosynthetic process","3/329","55/17913",0.080176057901463,0.428610354646167,0.381050437434338,"PGM2L1/ENO1/NAXE",3
"GO:0019320","GO:0019320","hexose catabolic process","3/329","55/17913",0.080176057901463,0.428610354646167,0.381050437434338,"FUT2/PGM2L1/ENO1",3
"GO:0070936","GO:0070936","protein K48-linked ubiquitination","3/329","55/17913",0.080176057901463,0.428610354646167,0.381050437434338,"UBE2T/UBE2C/MARCH6",3
"GO:0120192","GO:0120192","tight junction assembly","3/329","55/17913",0.080176057901463,0.428610354646167,0.381050437434338,"ECT2/MARVELD3/CLDN3",3
"GO:0006611","GO:0006611","protein export from nucleus","6/329","163/17913",0.0804974885216269,0.4295213083593,0.381860308934428,"NUP210/CPSF3/BARD1/NUP155/XPO5/GTSE1",6
"GO:0046677","GO:0046677","response to antibiotic","10/329","328/17913",0.0817705961752749,0.434530771853706,0.386313907022208,"PYCR1/TIMELESS/EZH2/ECT2/TRAP1/SETDB1/CBX8/MB/SRD5A1/CLDN3",10
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","2/329","26/17913",0.0818946883662399,0.434530771853706,0.386313907022208,"ABCB6/SLC25A39",2
"GO:0030149","GO:0030149","sphingolipid catabolic process","2/329","26/17913",0.0818946883662399,0.434530771853706,0.386313907022208,"SMPDL3B/SGPL1",2
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","6/329","164/17913",0.0823378709996503,0.436068724623846,0.387681203844281,"PARP1/NUP210/PGM2L1/NUP155/DHTKD1/ENO1",6
"GO:0030010","GO:0030010","establishment of cell polarity","5/329","126/17913",0.0828612971996552,0.438025147278474,0.389420535851246,"SAPCD2/CENPA/NDC80/PLK1/MAD2L1",5
"GO:0046034","GO:0046034","ATP metabolic process","9/329","287/17913",0.0836503553011181,0.441375900698293,0.392399479412725,"PARP1/NUP210/CCNB1/UQCC2/PGM2L1/NUP155/NDUFS8/DHTKD1/ENO1",9
"GO:2001169","GO:2001169","regulation of ATP biosynthetic process","4/329","90/17913",0.0839844777555858,0.442318249512752,0.393237262317577,"PARP1/NUP210/NUP155/ENO1",4
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","6/329","165/17913",0.0842015822797522,0.442641959341248,0.393525052312413,"PYCR1/EZH2/ECT2/CCNA2/TRAP1/CBX8",6
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","4/329","91/17913",0.0866428785294738,0.443916074867038,0.394657788078549,"PLPP2/B4GALT3/SGPL1/SGPP2",4
"GO:0007040","GO:0007040","lysosome organization","3/329","57/17913",0.0871167921963696,0.443916074867038,0.394657788078549,"HOOK1/MYO7A/LAPTM4B",3
"GO:0080171","GO:0080171","lytic vacuole organization","3/329","57/17913",0.0871167921963696,0.443916074867038,0.394657788078549,"HOOK1/MYO7A/LAPTM4B",3
"GO:0072175","GO:0072175","epithelial tube formation","5/329","128/17913",0.0872346163326374,0.443916074867038,0.394657788078549,"STIL/SALL4/CTHRC1/SIX4/ST14",5
"GO:1903322","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","5/329","128/17913",0.0872346163326374,0.443916074867038,0.394657788078549,"CDC20/UBE2C/CENPX/PLK1/FANCI",5
"GO:0002183","GO:0002183","cytoplasmic translational initiation","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"DENR/TICRR",2
"GO:0006298","GO:0006298","mismatch repair","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"EXO1/RNASEH2A",2
"GO:0006735","GO:0006735","NADH regeneration","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"PGM2L1/ENO1",2
"GO:0009112","GO:0009112","nucleobase metabolic process","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"PPAT/PAICS",2
"GO:0009394","GO:0009394","2'-deoxyribonucleotide metabolic process","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"SMUG1/NUDT1",2
"GO:0040020","GO:0040020","regulation of meiotic nuclear division","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"CDC20/TTK",2
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"BOP1/NVL",2
"GO:0042745","GO:0042745","circadian sleep/wake cycle","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"SRD5A1/NMU",2
"GO:0060122","GO:0060122","inner ear receptor cell stereocilium organization","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"CTHRC1/MYO7A",2
"GO:0061621","GO:0061621","canonical glycolysis","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"PGM2L1/ENO1",2
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"PGM2L1/ENO1",2
"GO:0090169","GO:0090169","regulation of spindle assembly","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"CHMP4B/PLK1",2
"GO:1902751","GO:1902751","positive regulation of cell cycle G2/M phase transition","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"MTA3/CCNB1",2
"GO:1904357","GO:1904357","negative regulation of telomere maintenance via telomere lengthening","2/329","27/17913",0.087409634994916,0.443916074867038,0.394657788078549,"PARP1/NAT10",2
"GO:0018205","GO:0018205","peptidyl-lysine modification","11/329","376/17913",0.0877859803061672,0.444939168687903,0.395567356276684,"NUP210/EZH2/STX1A/P3H4/DPY30/CHEK1/PYGO2/SETDB1/NUP155/SETD1A/SUZ12",11
"GO:0016570","GO:0016570","histone modification","12/329","420/17913",0.0879239848110414,0.444939168687903,0.395567356276684,"AURKA/AURKB/EZH2/CCNB1/CCNA2/DPY30/CHEK1/PYGO2/SETDB1/CBX8/SETD1A/SUZ12",12
"GO:0014020","GO:0014020","primary neural tube formation","4/329","92/17913",0.0893417756337967,0.451135963732438,0.401076535970581,"STIL/SALL4/CTHRC1/ST14",4
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","5/329","129/17913",0.0894657818372345,0.451135963732438,0.401076535970581,"NUP210/PGM2L1/NUP155/DHTKD1/ENO1",5
